feature1,feature2,label
2.6700796577504455,-1.7049152809297516,1.0
-2.041796350937598,-0.8915932829165157,1.0
-0.6556964061184534,-2.3158481143305014,1.0
-1.3394573167003334,-8.992470213361702,0.0
-0.7417991982030294,0.5574998744123998,1.0
0.2732718902752065,-2.8230257968483574,1.0
0.7536633623921032,-0.4701323079005346,1.0
-2.4019083811007187,-9.467937486982185,0.0
0.06568632994266443,-0.7253604490740009,1.0
-3.6001138740565493,-12.605453267059598,0.0
0.9818478499542393,-2.6942981397598027,1.0
-2.8713005116555728,-8.593975582350655,0.0
-3.411927798116115,-9.711718156957598,0.0
1.4728971271373124,-8.820440554819509,0.0
-0.47151447628874155,-10.375714913151874,0.0
-0.05400693880015628,-0.9336253502251333,1.0
-2.8122240529430247,-8.832881811972765,0.0
1.9895816776676278,-0.1912251460230352,1.0
0.5679702830292167,-0.4859157534485343,1.0
